Unnamed: 0,destpop,destsubway,destwork,duration,lat,lng,ndays,nrides,originpop,originsubway,originwork,ridesperday,stationid
0.0,8.66785180111,3.96856563561,16.2179237504,660.0,42.340021,-71.100812,442.0,7653.0,326.19341353,47.4885165591,527.580667834,17.314479638,3.0
1.0,9.06788845769,5.35071599885,21.4962167953,538.0,42.345392,-71.069616,419.0,12573.0,293.133964059,109.532811878,668.19896931,30.0071599045,4.0
2.0,9.33710365523,4.57516486686,18.758030548,541.0,42.341814,-71.090179,419.0,7718.0,363.6107907,96.2199712197,681.944997933,18.4200477327,5.0
3.0,8.27761155337,4.91350858429,19.9855912393,600.0,42.361285,-71.06514,435.0,17133.0,210.708182689,242.646228872,969.426504029,39.3862068966,6.0
4.0,6.61074689876,4.64416194368,17.8425064428,600.0,42.353412,-71.044624,403.0,7028.0,61.5286120874,37.6812438322,589.60984749,17.4392059553,7.0
5.0,5.92799672357,2.1934395058,9.06413074041,912.0,42.353334,-71.137313,439.0,5274.0,213.166066988,23.187279126,86.5715863525,12.013667426,8.0
6.0,8.50237300086,3.47027190114,14.5990736065,720.0,42.351313,-71.116174,422.0,12393.0,243.084661552,37.1007499731,198.802658564,29.3672985782,9.0
7.0,9.14246050064,4.08080293446,16.7369799481,600.5,42.350075,-71.105884,420.0,12190.0,296.321089952,65.2096093801,483.897068092,29.0238095238,10.0
8.0,8.28960370354,3.57415663039,14.9240910965,675.0,42.338629,-71.1065,444.0,10544.0,237.639681141,44.8286607388,318.902640549,23.7477477477,11.0
9.0,9.04398960038,4.31624988928,18.0859688881,559.0,42.335911,-71.088496,445.0,8300.0,305.247333146,114.129844171,379.333541122,18.6516853933,12.0
10.0,8.36453109499,4.52449271147,18.2945335538,693.25,42.334057,-71.07403,230.0,3149.0,239.79652474,20.2377193889,202.762750807,13.6913043478,13.0
11.0,8.42170022538,3.69992138888,15.4564547018,660.0,42.337171,-71.102797,446.0,13359.0,254.152028284,59.307559602,344.949987583,29.9529147982,14.0
12.0,5.92631641566,2.20151841542,8.81373681728,1011.5,42.361667,-71.13802,436.0,3078.0,112.343083548,0.133628676206,55.8026380588,7.05963302752,15.0
13.0,9.21827289655,5.088691568,20.9042672518,550.25,42.347433,-71.076163,446.0,26179.0,305.229390475,267.667462716,743.616928692,58.697309417,16.0
14.0,7.72262020645,3.10113969307,12.6904220509,854.5,42.365074,-71.119581,443.0,8152.0,153.235604671,9.72429676225,149.988927544,18.4018058691,17.0
15.0,6.88310383694,2.64918143675,10.6260680361,780.0,42.36337,-71.129791,418.0,4897.0,127.025782979,0.39409931955,80.8267733299,11.7153110048,18.0
16.0,8.87732969428,3.98314508499,16.2274093905,678.0,42.347527,-71.105828,238.0,4630.0,320.248810976,76.6433561285,524.474110109,19.4537815126,19.0
17.0,6.93606187363,4.26347574965,17.2653927945,510.0,42.35977,-71.051601,444.0,17610.0,124.091556237,161.336246236,975.220299267,39.6621621622,20.0
18.0,9.31390883726,4.84176493378,19.9990693299,600.0,42.345959,-71.082578,446.0,19038.0,312.887511027,190.578023618,706.915575725,42.6860986547,21.0
19.0,7.73526293901,4.33698998952,18.7469075202,509.0,42.352175,-71.055547,446.0,49288.0,149.655680682,361.773032107,964.176353803,110.511210762,22.0
20.0,7.60703765953,4.12032421846,17.8296482692,606.0,42.359677,-71.059364,231.0,8244.0,193.501320143,466.674964729,1143.10251488,35.6883116883,23.0
21.0,6.73754490112,4.68144318813,17.9820358982,540.0,42.351821,-71.045461,446.0,11599.0,69.5661659103,51.1274043551,594.564806709,26.0067264574,24.0
22.0,9.03629398927,5.00261668646,20.2247647134,534.25,42.341332,-71.076847,446.0,14547.0,319.369861665,96.2785999697,527.065166186,32.6165919283,25.0
23.0,8.90029313169,5.28983118316,20.9905750382,510.0,42.341522,-71.068922,416.0,13633.0,279.327196282,38.6675106954,460.512017741,32.7716346154,26.0
24.0,8.41483801889,3.70224993493,15.829884297,599.0,42.331567,-71.094734,444.0,5632.0,251.026197668,84.9621046023,194.187253667,12.6846846847,27.0
25.0,7.38137468701,2.90635434039,11.75892952,780.0,42.363732,-71.124565,411.0,3694.0,134.453774233,2.05162369284,102.200924141,8.98783454988,29.0
26.0,8.09542773198,3.39493091222,14.4707160902,720.0,42.334073,-71.105221,412.0,7556.0,172.773494666,55.0800638308,177.286104705,18.3398058252,30.0
27.0,6.29591365901,4.4845449891,17.2249053248,570.0,42.348833,-71.041747,412.0,9565.0,64.4360093991,25.6898021533,383.256636125,23.2160194175,31.0
28.0,8.69030489521,4.04699681279,16.2181591689,589.25,42.343912,-71.102221,446.0,14902.0,355.344579575,60.8064594055,624.287291284,33.4125560538,32.0
29.0,9.50048435614,4.60075670201,18.5587779818,660.0,42.349046,-71.096831,433.0,21647.0,335.170141013,110.426404422,676.448542527,49.9930715935,33.0
30.0,8.94835783528,4.27676332795,17.0319165861,589.75,42.346171,-71.099855,280.0,3886.0,369.496471899,84.9613084382,697.808338546,13.8785714286,34.0
31.0,7.8511332934,4.0073776173,18.2666546137,478.5,42.354594,-71.05896,227.0,8059.0,188.362954334,538.984675821,1120.64358736,35.5022026432,35.0
32.0,9.33062847769,5.1042573228,21.0419292793,660.0,42.349673,-71.077303,423.0,29532.0,280.709847441,263.458278511,756.054596703,69.8156028369,36.0
33.0,4.85962643547,1.73825112385,7.01019599929,1229.5,42.357247,-71.146452,207.0,808.0,158.990098107,0.57971570978,63.3243531011,3.90338164251,37.0
34.0,7.47319803955,4.86910675039,18.9605004502,643.0,42.366231,-71.060868,231.0,17692.0,170.112463869,93.4186840425,717.812588416,76.5887445887,38.0
35.0,8.79300950312,4.95453371248,19.8458135253,540.0,42.338623,-71.074182,434.0,16519.0,293.683841315,44.6593359901,377.000709991,38.0622119816,39.0
36.0,6.74377867965,4.55364251276,17.8590836614,480.0,42.363871,-71.050877,446.0,19812.0,111.740425265,65.1025745109,751.03742247,44.4215246637,40.0
37.0,7.61411792714,2.97798777462,12.5390896322,785.5,42.352261,-71.123831,442.0,11299.0,244.267040931,46.9739139334,111.844508638,25.5633484163,41.0
38.0,9.05239234362,5.16747223815,21.2421779519,600.0,42.352096,-71.070378,432.0,22112.0,267.460411494,204.830906016,900.438276085,51.1851851852,42.0
39.0,6.99734918586,4.28492861164,17.42017605,420.0,42.357143,-71.050699,443.0,21279.0,112.48954627,153.961046128,960.482078155,48.0338600451,43.0
40.0,7.30354373178,4.10255195232,17.343592638,584.0,42.360583,-71.056868,431.0,12793.0,172.926579435,365.660799313,1101.58770821,29.6821345708,44.0
41.0,8.99734109147,4.33951705412,17.3116607244,630.0,42.344763,-71.09788,421.0,14180.0,382.808367216,71.89174807,730.565487385,33.6817102138,45.0
42.0,9.35387233909,4.73479297662,19.4826543092,570.0,42.343864,-71.085918,446.0,16436.0,338.052231983,137.494378375,697.442434658,36.8520179372,46.0
43.0,7.17283751213,4.38152321916,17.7189041365,534.0,42.362811,-71.056067,437.0,17931.0,160.618561698,226.679123868,971.04648127,41.0320366133,47.0
44.0,7.36439848124,3.91964530904,17.2542843361,422.0,42.356755,-71.055407,435.0,20312.0,158.101297236,406.707710987,1129.4024734,46.6942528736,48.0
45.0,8.78472952621,4.95539816693,20.8620838805,570.0,42.351146,-71.066289,444.0,13575.0,253.250924111,258.79229402,936.789731341,30.5743243243,49.0
46.0,9.23089426186,5.21734458141,21.3504670114,540.0,42.350989,-71.073644,400.0,15977.0,276.502971988,222.604217484,823.21483558,39.9425,50.0
47.0,8.65107594834,4.52130094887,18.4836744466,634.0,42.3348756,-71.0790969,394.0,3264.0,269.876195592,37.4014055969,262.416390096,8.28426395939,51.0
48.0,9.58505396411,4.90365277266,20.1851545814,660.0,42.348717,-71.085954,435.0,17980.0,284.072265918,144.285379084,688.976766848,41.3333333333,52.0
49.0,9.89774686372,4.98869465501,20.3999462219,541.0,42.350851,-71.089886,435.0,23681.0,261.815186323,99.0102505711,614.51531208,54.4390804598,53.0
50.0,8.31097202683,4.39232787874,19.4354454683,660.0,42.354979,-71.063348,411.0,16900.0,225.055640414,489.964145222,1101.40864819,41.1192214112,54.0
51.0,9.52315054002,4.79702992288,19.6602805654,540.0,42.347265,-71.088088,410.0,15719.0,317.249481811,138.685571999,720.12437688,38.3390243902,55.0
52.0,7.84763077069,3.73392029778,15.6321072113,671.0,42.3281898,-71.0833545,163.0,1619.0,252.404718124,33.4441440444,112.46097267,9.93251533742,56.0
53.0,9.17341298068,4.80815272493,19.6958337509,480.0,42.340799,-71.081572,429.0,12646.0,322.240661768,112.335492959,546.947840392,29.4778554779,57.0
54.0,9.29321888498,5.40164799248,21.7586457844,660.0,42.355596,-71.07278,402.0,17864.0,235.049069174,125.013079485,834.083553385,44.4378109453,58.0
55.0,8.16260038367,4.46373247303,19.5670840755,540.0,42.351356,-71.059367,416.0,10290.0,187.090165334,384.099363453,964.909728463,24.7355769231,59.0
56.0,9.01233968432,5.45625077395,21.617882267,742.5,42.360877,-71.07131,189.0,8648.0,201.491902346,132.531454619,762.062379199,45.7566137566,60.0
57.0,9.43691874955,4.92359634541,20.3573251054,654.75,42.348323,-71.082674,164.0,6138.0,285.364936758,194.509530046,706.637636682,37.4268292683,61.0
58.0,8.27159824565,3.47857406335,14.6070670984,780.0,42.340299,-71.109927,366.0,5199.0,237.52031186,43.4626337673,282.725526493,14.2049180328,62.0
59.0,8.21697834323,5.18607639638,20.6961491647,556.25,42.344023,-71.057054,382.0,5149.0,167.64718994,70.778884342,466.730541159,13.4790575916,63.0
60.0,7.21961658749,4.69006517693,18.5767006512,495.0,42.3511,-71.0496,367.0,16471.0,98.3376616313,133.79282516,735.956877662,44.8801089918,64.0
61.0,6.59521509303,4.6142349574,17.7556287932,693.5,42.3475,-71.0441,352.0,4409.0,87.0409329945,27.0597529959,421.24530078,12.5255681818,65.0
62.0,6.19597519017,2.30324798529,9.72045475622,900.0,42.348607,-71.13401,237.0,4426.0,218.759763836,51.288418609,80.799751653,18.6751054852,66.0
63.0,10.0766723426,4.99638189394,20.5472245977,480.0,42.3581,-71.093198,258.0,23370.0,194.678740155,29.9322677365,372.739191387,90.5813953488,67.0
64.0,8.85691791273,4.01937598204,16.5682970295,600.0,42.36507,-71.1031,259.0,13936.0,292.829407382,131.330951601,370.898093812,53.8069498069,68.0
65.0,7.22645228828,2.77758146024,11.9266177823,840.0,42.341598,-71.123338,255.0,6356.0,222.459858318,42.5822816042,83.961878632,24.9254901961,69.0
66.0,6.79258257907,2.5492314423,10.8320586585,660.0,42.372244,-71.121851,260.0,7016.0,188.531799586,140.937530245,218.917286596,26.9846153846,70.0
67.0,6.62713371603,2.8534937008,11.1617477082,660.0,42.383405,-71.107593,245.0,2935.0,190.13703032,1.99258136521,96.7953263926,11.9795918367,71.0
68.0,9.62827324194,5.23773967343,21.3447466636,604.0,42.362613,-71.084105,251.0,10415.0,150.393946551,113.643846603,352.327808433,41.4940239044,72.0
69.0,6.75447473487,2.53753694027,10.8130850295,765.5,42.373231,-71.120886,261.0,6504.0,195.94237875,169.059858463,229.177153792,24.9195402299,73.0
70.0,6.89601691539,2.63208918058,11.2298510166,780.0,42.373268,-71.118579,261.0,15547.0,186.784391859,180.030021583,213.477570619,59.5670498084,74.0
71.0,9.19435590938,4.271684634,17.6319904961,600.0,42.363562,-71.10042,255.0,14412.0,281.732398717,101.835474589,376.387521141,56.5176470588,75.0
72.0,8.58364889549,3.81595662277,15.6817119153,600.0,42.366426,-71.105495,262.0,11072.0,283.358264456,112.275592593,345.803853387,42.2595419847,76.0
73.0,6.3243084558,2.91140691981,11.5467173821,900.0,42.386428,-71.096413,252.0,1835.0,281.112066131,0.0325586455323,82.0261472284,7.28174603175,77.0
74.0,7.35930423368,3.52620797928,14.0260778161,720.0,42.379637,-71.095319,257.0,4092.0,245.409373764,0.0323833413673,112.292280108,15.9221789883,78.0
75.0,7.24949027195,3.18199139042,12.5975522974,600.0,42.378551,-71.106541,252.0,5393.0,197.377069108,3.17076034716,129.08603805,21.4007936508,79.0
76.0,9.64924619636,4.92525360217,20.2387552981,600.0,42.362429,-71.090188,256.0,15279.0,176.136935375,96.2338562993,318.423076204,59.68359375,80.0
77.0,8.38585289415,4.50273502307,19.8128640834,570.0,42.352409,-71.062679,253.0,9283.0,221.193206617,412.098133743,1021.30079514,36.6916996047,81.0
78.0,6.86829420415,2.61464187585,11.2839286059,1000.0,42.333689,-71.120526,39.0,301.0,88.4687099344,29.5853290329,34.5474138487,7.71794871795,82.0
79.0,6.85907059359,3.54363947656,14.5152087218,960.0,42.325941,-71.065928,218.0,1055.0,152.059237362,6.47642534218,56.3458278912,4.83944954128,83.0
80.0,8.87188651227,5.23749042242,20.9597164841,780.0,42.366981,-71.076472,252.0,7870.0,154.408964367,63.346036036,364.916528206,31.2301587302,84.0
81.0,6.81890514277,3.84066592795,15.70370908,757.0,42.330825,-71.057007,35.0,236.0,166.007830225,49.6708769052,74.1943502872,6.74285714286,85.0
82.0,7.18125313599,2.78559333589,12.0269248638,930.0,42.332799,-71.116205,247.0,3685.0,80.4206753776,33.6845828594,43.543392918,14.9190283401,86.0
83.0,7.99515721933,3.30637597324,13.6243046967,480.0,42.366621,-71.114214,231.0,5242.0,200.594652497,24.5524723699,226.732471251,22.6926406926,87.0
84.0,7.97722287557,3.703737006,14.7524246378,600.0,42.374035,-71.101427,240.0,8233.0,225.57205398,6.32922893952,191.153738626,34.3041666667,88.0
85.0,6.35083646045,2.47728328614,9.97478788775,600.0,42.379011,-71.119945,232.0,4232.0,229.009698779,70.5710519683,265.665562259,18.2413793103,89.0
86.0,8.42262600873,4.8686696058,19.6240779371,772.75,42.3707,-71.07711,234.0,6790.0,144.575986791,67.861912387,235.137131914,29.0170940171,90.0
87.0,9.14895630911,4.6086198516,18.8277769108,600.0,42.366277,-71.09169,238.0,10533.0,199.106086051,48.3210152126,283.939186797,44.256302521,91.0
88.0,3.07505368297,1.64719029731,6.67264119589,1500.0,42.311819,-71.035705,176.0,616.0,16.6529197914,0.0363885305041,4.93162110094,3.5,92.0
89.0,4.95777126459,2.61561798974,10.7686834993,1230.0,42.320494,-71.051122,201.0,774.0,187.750864002,67.9522258506,56.0574313174,3.85074626866,93.0
90.0,6.83830920531,4.39692723476,17.4979115041,840.0,42.375603,-71.064608,218.0,4927.0,144.577679741,15.6290442499,163.331946691,22.6009174312,94.0
91.0,8.31804795311,4.09390890018,16.3938416556,570.0,42.372969,-71.094445,231.0,5518.0,209.721557685,3.0299347683,187.054129989,23.8874458874,95.0
92.0,7.49994990609,3.13375077619,12.8602621192,600.0,42.373379,-71.111075,231.0,5920.0,188.152886929,49.9393220194,192.51680422,25.6277056277,96.0
93.0,7.44325585406,2.95219097892,12.380406557,923.0,42.369182,-71.117152,14.0,123.0,172.846091096,73.0327245137,190.033649806,8.78571428571,97.0
94.0,6.94601824913,4.71661704309,18.4107085942,780.0,42.371848,-71.060292,229.0,8428.0,138.314354085,9.5501867788,315.825235026,36.8034934498,98.0
95.0,7.44809748763,3.95922920583,17.3549866336,600.0,42.35892,-71.057629,213.0,9589.0,180.701872719,465.830955361,1158.00100252,45.0187793427,99.0
96.0,7.93809057753,3.76391934023,15.786932561,915.0,42.328654,-71.084198,196.0,881.0,256.602443465,38.3978735723,121.244763344,4.49489795918,100.0
97.0,8.86227419126,4.20781435677,16.7600494343,660.0,42.345733,-71.100694,45.0,355.0,367.534393709,79.1277386444,681.233619387,7.88888888889,101.0
98.0,8.56946138316,4.78652836216,19.1942197529,630.0,42.336437,-71.073089,185.0,5837.0,264.294069062,28.6428644933,276.579222735,31.5513513514,102.0
99.0,9.46587515856,4.95662046203,20.4954050147,660.0,42.348762,-71.082383,188.0,11052.0,279.317804909,196.081040512,703.833759899,58.7872340426,103.0
100.0,6.80766144121,3.82925058682,15.6605611998,765.0,42.330716,-71.057044,120.0,1116.0,165.480397826,50.2533689307,73.3442727441,9.3,104.0
101.0,7.2498829552,3.53648158991,14.5892204439,870.0,42.325333,-71.075354,162.0,471.0,188.75864391,2.77037512207,66.2075949444,2.90740740741,105.0
102.0,6.08683138165,3.86974932176,15.4756159184,660.0,42.335693,-71.045859,40.0,487.0,236.723937744,1.34675860774,136.049948692,12.175,106.0
103.0,5.2487657273,3.41680564804,13.691728926,720.0,42.335741,-71.03877,42.0,237.0,179.312832335,0.0516954688958,99.7077030786,5.64285714286,107.0
104.0,5.67189336056,2.90583738377,11.8950693078,960.0,42.320561,-71.06198,35.0,53.0,218.297217906,11.5165559288,64.7098205089,1.51428571429,108.0
105.0,5.38184225727,2.64208593801,10.8290089187,840.0,42.317225,-71.065421,24.0,39.0,217.002764707,1.28100443484,59.7776974698,1.625,109.0
106.0,4.97275163991,1.7904122447,7.22554519914,1080.0,42.356975,-71.145442,186.0,1037.0,164.007079715,0.932772413163,65.7669928975,5.5752688172,110.0
107.0,7.37252697304,4.81900375781,18.7607192432,660.0,42.366222,-71.059914,215.0,10690.0,166.266629466,95.9784704792,724.612601493,49.7209302326,111.0
108.0,7.70578280766,3.93108153324,17.8885848287,480.0,42.355402,-71.058087,210.0,9899.0,181.449607536,532.888136447,1141.58962239,47.1380952381,112.0
109.0,8.97374566788,5.4272397036,21.5334887165,660.0,42.36069,-71.070884,211.0,15506.0,204.478909647,138.211976646,785.716820485,73.4881516588,113.0
110.0,7.45161667981,4.83600938436,18.860663235,600.0,42.365942,-71.060515,182.0,15239.0,170.662543703,105.153701706,744.073973877,83.7307692308,114.0
111.0,5.22277736933,3.60523050065,14.5094012804,780.0,42.378338,-71.048927,176.0,3249.0,59.0752472767,0.48030715952,60.1446578844,18.4602272727,115.0
112.0,8.99085623144,5.19936807524,21.2190098388,540.0,42.356052,-71.069849,43.0,1060.0,239.352348025,185.516690964,932.614119842,24.6511627907,116.0
113.0,7.08277041776,4.10138088168,17.1022725944,480.0,42.358508,-71.052984,42.0,655.0,136.863667253,245.898044341,1056.57895344,15.5952380952,117.0
114.0,5.99591233371,4.04898644319,16.1345658251,870.0,42.377022,-71.056605,39.0,150.0,102.40841138,0.43375661576,115.133915988,3.84615384615,118.0
115.0,9.34486392812,5.15960795511,21.2152175404,570.0,42.350413,-71.07655,22.0,299.0,274.776612793,248.492155916,768.260630923,13.5909090909,119.0
116.0,3.87505104697,1.48485454043,6.21695968781,1110.0,42.309467,-71.115645,42.0,186.0,230.935855541,11.0045934183,89.8212076756,4.42857142857,120.0
117.0,4.41670956035,1.72903270801,7.2472503085,870.0,42.31309,-71.114175,43.0,213.0,223.688123835,9.12448104473,86.7695825568,4.95348837209,121.0
118.0,5.95437696516,2.32332047918,9.89328681656,930.0,42.320998,-71.110833,43.0,320.0,97.1288621965,11.4915643765,35.9499248122,7.44186046512,122.0
119.0,5.63585184948,2.28298678623,9.68114982892,900.0,42.315692,-71.098634,38.0,99.0,132.602384898,21.3751291755,40.4709299885,2.60526315789,123.0
120.0,4.39651737198,1.74279167656,7.32927213897,780.0,42.310579,-71.107341,32.0,201.0,232.189235999,30.9186274095,88.7480962245,6.28125,124.0
121.0,6.85249639007,2.78732035957,11.969819959,735.0,42.322913,-71.100164,30.0,115.0,125.664259661,62.8522483099,40.8546865793,3.83333333333,125.0
122.0,5.7298148849,2.07691578916,8.78599396533,900.0,42.339335,-71.13493,186.0,2477.0,111.769372115,24.9789190437,33.613776141,13.3172043011,126.0
123.0,6.81077307248,2.59316913366,11.0550553565,780.0,42.346563,-71.128374,167.0,2434.0,243.542579105,36.8333362211,85.0426656426,14.5748502994,127.0
124.0,9.65181794411,5.19985455107,21.2327000388,570.0,42.362457,-71.08497,201.0,14095.0,151.224949134,120.054858362,344.373290205,70.1243781095,128.0
125.0,7.28453591827,2.84552534576,12.0117548839,660.0,42.369832,-71.118201,197.0,2674.0,169.850982744,95.712322796,187.128872499,13.5736040609,129.0
126.0,6.9745427362,2.81388429724,11.5739809643,510.0,42.376369,-71.114025,172.0,4178.0,178.345980186,85.859028869,181.907951818,24.2906976744,130.0
127.0,8.83263327533,3.68997553675,15.2850327722,780.0,42.356954,-71.113687,207.0,5201.0,204.209790633,8.92445434184,223.113153263,25.1256038647,131.0
128.0,6.62149431108,2.61516984932,10.6953263986,600.0,42.377945,-71.116865,189.0,3887.0,195.741981874,90.9183583655,214.242098672,20.5661375661,132.0
129.0,5.99723398671,2.32107730767,9.01493237434,480.0,42.380287,-71.125107,208.0,3533.0,280.886374219,21.5213150108,336.906492469,16.9855769231,133.0
130.0,3.78903570467,1.35765582547,5.18582817046,210.0,42.397828,-71.130516,108.0,1398.0,217.700165283,26.8973465033,78.4202118453,12.9444444444,134.0
131.0,8.18000383463,3.69342333906,14.9167209212,480.0,42.370803,-71.104412,109.0,3261.0,243.991134384,39.4490438511,262.757898355,29.9174311927,135.0
132.0,9.20724090284,4.87298755793,19.8954931177,600.0,42.366095,-71.086388,81.0,1696.0,163.614247136,78.426102996,279.829669166,20.9382716049,136.0
133.0,5.60057986526,2.19474038959,8.53459010793,600.0,42.387995,-71.119084,120.0,4279.0,205.140785022,77.0638183148,149.144354842,35.6583333333,137.0
134.0,6.14949852093,2.52195642349,9.82067321576,720.0,42.385582,-71.113341,206.0,2608.0,164.332752204,26.1398648046,113.129402152,12.6601941748,138.0
135.0,4.15218585787,1.55962121977,6.15920638602,690.0,42.396969,-71.123024,212.0,5377.0,264.282133398,100.127204111,87.859866316,25.3632075472,139.0
136.0,4.241884992,1.68807843896,6.49407770749,600.0,42.400146,-71.112708,197.0,1008.0,154.605494524,8.82183792259,37.3084424719,5.11675126904,140.0
137.0,3.96205029828,1.54697941303,5.96267119387,720.0,42.400877,-71.116772,201.0,1216.0,197.170434527,23.6801314751,49.2456883992,6.04975124378,141.0
138.0,3.32454127001,1.22739451498,4.61902169264,330.0,42.40449,-71.123413,101.0,883.0,180.717191325,6.5649262738,44.9567661807,8.74257425743,142.0
139.0,5.649787411,2.32761257931,9.04928923822,600.0,42.39082,-71.10942,100.0,757.0,151.674597261,8.63364202035,55.0000326193,7.57,143.0
140.0,3.36533547336,1.22569422207,4.62657106333,180.0,42.402763,-71.126908,100.0,1319.0,191.032984861,11.4078627777,51.9488349756,13.19,144.0
141.0,4.697118921,1.79085906812,7.0865371174,795.0,42.394002,-71.120406,34.0,142.0,243.090897395,102.160030519,96.7929586849,4.17647058824,145.0
,6.26676966966,3.33392197075,13.4789700551,,,,,,100.320429887,76.9835258525,39.365519146,19.5895084676,146.0
,5.14269894413,1.84799686947,7.14618221631,,,,,,92.2854155747,0.00639581896016,116.582668654,13.7206400005,147.0
